,DATE,EMEA_Gen_TR,EM_Gen_TR,EM_Good_Y,EM_High_Y,US_AAA_TR,US_AAA_Y,US_AA_TR,US_AA_Y,US_A_TR,US_A_Y,US_BBB_TR,US_BBB_Y,US_BB_TR,US_BB_Y,US_B_TR,US_B_Y,US_CCC_TR,US_CCC_Y,US_Gen_TR,US_Gen_Y,US_High_Y
799,2002-01-23,180.83,134.19,6.72,17.54,301.82,4.97,312.59,5.08,307.46,5.91,309.48,6.93,139.56,9.0,111.56,11.27,91.71,27.01,1212.49,6.17,12.69
800,2002-01-24,180.48,133.88,6.8,17.57,301.45,5.01,312.57,5.1,307.63,5.92,309.69,6.93,139.31,9.03,111.77,11.24,91.69,27.01,1213.04,6.18,12.69
801,2002-01-25,180.51,133.85,6.81,17.44,301.11,5.04,312.27,5.14,307.35,5.95,309.6,6.95,139.35,9.04,111.95,11.22,92.33,26.98,1212.23,6.21,12.69
802,2002-01-28,180.58,133.86,6.81,17.48,301.21,5.04,312.41,5.13,307.46,5.95,309.89,6.94,139.29,9.03,112.08,11.21,92.6,26.76,1212.98,6.2,12.66
803,2002-01-29,180.73,133.98,6.79,17.43,302.76,4.93,313.86,5.03,308.86,5.86,311.51,6.85,139.12,9.06,111.92,11.23,92.09,26.9,1218.86,6.11,12.69
804,2002-01-30,180.8,134.19,6.77,17.44,302.45,4.99,313.31,5.1,307.64,5.97,310.44,6.92,139.01,9.08,111.65,11.26,91.66,26.98,1214.81,6.2,12.72
805,2002-01-31,180.82,134.09,6.75,16.83,301.74,5.14,312.53,5.24,307.23,5.99,309.4,6.99,138.9,8.9,111.34,11.23,90.52,25.94,1211.93,6.3,12.42
806,2002-02-01,180.75,134.12,6.74,16.78,302.51,5.08,313.36,5.17,308.13,5.92,310.23,6.93,139.01,8.85,111.54,11.12,90.11,25.36,1215.32,6.23,12.26
807,2002-02-04,180.96,134.24,6.71,16.85,303.7,5.01,314.46,5.1,308.66,5.91,310.55,6.91,139.01,8.85,111.62,11.14,89.78,25.47,1217.42,6.2,12.27
808,2002-02-05,180.97,134.34,6.7,16.85,303.67,5.01,314.38,5.11,308.04,5.96,308.74,7.02,138.72,8.9,111.3,11.2,90.08,25.45,1213.31,6.27,12.33
809,2002-02-06,181.08,134.54,6.66,16.83,303.39,5.02,314.09,5.12,307.44,6.03,308.15,7.07,138.19,8.98,111.05,11.25,89.92,25.54,1211.18,6.33,12.4
810,2002-02-07,180.88,134.35,6.72,16.83,303.11,5.03,313.81,5.13,307.04,6.05,307.5,7.1,138.34,8.97,110.79,11.3,89.98,25.54,1209.27,6.35,12.41
811,2002-02-08,180.81,134.45,6.7,16.79,303.78,4.99,314.76,5.07,308.36,5.94,309.14,7.02,138.4,8.96,110.86,11.29,89.98,25.54,1214.71,6.26,12.41
812,2002-02-11,181.02,134.58,6.69,16.8,303.64,5.0,314.55,5.09,308.11,5.96,308.6,7.07,138.44,8.97,110.8,11.3,89.7,25.67,1213.26,6.29,12.43
813,2002-02-12,181.08,134.6,6.69,16.79,302.79,5.06,313.79,5.15,307.36,6.01,307.77,7.12,138.31,8.99,110.77,11.31,89.6,25.71,1210.16,6.34,12.45
814,2002-02-13,180.86,134.44,6.73,16.8,302.25,5.1,313.41,5.18,307.01,6.04,307.52,7.14,138.29,9.0,110.94,11.28,89.44,25.78,1208.91,6.37,12.44
815,2002-02-14,180.98,134.48,6.73,16.81,302.91,5.07,314.06,5.15,307.89,6.0,308.72,7.08,138.25,9.0,110.45,11.35,89.31,25.82,1212.77,6.32,12.48
816,2002-02-15,181.3,134.66,6.72,16.79,304.02,4.99,315.25,5.05,308.9,5.93,309.22,7.03,138.3,8.94,110.53,11.31,89.26,25.76,1215.98,6.25,12.43
817,2002-02-18,181.57,134.78,6.7,16.82,304.18,4.98,315.41,5.05,309.07,5.92,309.41,7.02,138.4,8.94,110.61,11.31,89.36,25.8,1216.66,6.25,12.43
818,2002-02-19,181.56,134.84,6.7,16.82,304.03,4.99,315.18,5.06,308.7,5.96,308.8,7.07,138.04,8.98,110.63,11.31,89.44,25.77,1214.9,6.29,12.45
819,2002-02-20,181.54,135.12,6.61,16.83,304.12,4.99,315.25,5.06,308.82,5.96,308.61,7.09,137.43,9.06,110.38,11.35,89.15,25.86,1214.81,6.3,12.52
820,2002-02-21,181.37,135.25,6.6,16.82,304.3,4.98,315.44,5.06,309.15,5.94,308.87,7.08,137.59,9.06,110.34,11.35,88.84,25.96,1215.89,6.28,12.52
821,2002-02-22,181.5,135.35,6.58,16.83,304.95,4.94,315.99,5.02,309.79,5.9,309.44,7.05,137.46,9.08,110.09,11.39,88.46,26.1,1218.23,6.25,12.56
822,2002-02-25,181.38,135.55,6.59,16.72,304.8,4.96,315.76,5.04,309.82,5.91,309.68,7.04,137.27,9.11,109.86,11.43,88.07,26.27,1218.56,6.25,12.61
823,2002-02-26,181.16,135.52,6.58,16.79,303.89,5.02,315.02,5.1,309.2,5.95,309.17,7.08,137.61,9.07,109.61,11.48,87.66,26.41,1216.19,6.3,12.62
824,2002-02-27,180.98,135.62,6.56,16.72,305.27,4.94,316.41,5.0,310.71,5.86,310.92,6.99,138.22,8.99,109.58,11.48,87.52,26.48,1222.47,6.2,12.58
825,2002-02-28,181.35,135.84,6.62,17.92,304.73,5.12,315.98,5.11,310.41,5.86,310.55,7.05,138.08,9.3,109.92,11.53,87.3,26.25,1221.07,6.27,12.53
826,2002-03-01,181.44,135.83,6.66,17.91,303.39,5.21,314.66,5.2,308.85,5.96,309.06,7.12,137.97,9.31,110.5,11.42,87.75,26.05,1215.22,6.36,12.47
827,2002-03-04,181.4,135.68,6.7,17.94,303.18,5.24,314.48,5.23,308.72,5.98,309.15,7.14,138.28,9.29,110.98,11.35,88.07,25.99,1215.06,6.38,12.43
828,2002-03-05,181.18,135.83,6.69,17.91,303.25,5.25,314.64,5.23,308.93,5.98,309.33,7.14,139.02,9.19,111.07,11.32,88.34,25.82,1215.78,6.37,12.35
829,2002-03-06,181.25,136.1,6.67,17.74,303.19,5.25,314.26,5.25,308.42,6.0,309.06,7.14,139.43,9.12,110.97,11.35,88.76,25.68,1214.35,6.39,12.31
830,2002-03-07,181.03,135.7,6.77,17.74,300.85,5.41,311.95,5.41,306.1,6.15,307.06,7.27,139.65,9.1,111.54,11.24,89.44,25.48,1205.8,6.53,12.24
831,2002-03-08,181.08,135.63,6.84,17.48,299.4,5.52,310.59,5.52,304.72,6.24,305.74,7.35,139.86,9.08,111.79,11.19,90.02,25.38,1200.5,6.62,12.19
832,2002-03-11,181.23,135.75,6.84,17.79,299.72,5.51,310.81,5.51,305.01,6.23,305.86,7.35,139.96,9.08,112.06,11.16,90.45,25.2,1201.3,6.62,12.17
833,2002-03-12,181.13,135.8,6.83,17.8,299.86,5.49,311.07,5.49,305.25,6.21,305.95,7.34,140.16,9.04,112.18,11.14,90.49,25.2,1201.97,6.6,12.14
834,2002-03-13,180.91,135.75,6.84,17.85,300.59,5.44,311.69,5.44,306.02,6.16,306.17,7.32,140.32,9.01,112.16,11.15,90.96,25.12,1203.92,6.56,12.13
835,2002-03-14,180.54,135.68,6.87,17.85,298.88,5.56,309.82,5.57,303.99,6.29,304.16,7.44,140.04,9.06,112.4,11.1,91.18,25.06,1196.12,6.69,12.13
836,2002-03-15,180.56,135.59,6.87,17.96,299.32,5.54,310.32,5.55,304.75,6.23,305.01,7.38,140.15,9.0,112.43,11.07,91.3,24.89,1199.1,6.64,12.07
837,2002-03-18,180.84,135.86,6.84,17.96,299.98,5.52,310.97,5.52,305.54,6.2,305.55,7.37,140.61,8.96,112.46,11.08,91.29,24.92,1201.65,6.61,12.06
838,2002-03-19,180.98,135.83,6.87,17.97,299.86,5.52,310.79,5.53,305.33,6.21,305.41,7.38,140.86,8.93,112.57,11.07,90.78,25.03,1200.98,6.62,12.04
839,2002-03-20,180.71,135.72,6.91,18.0,298.57,5.6,309.69,5.61,304.24,6.28,304.39,7.44,140.95,8.92,112.69,11.04,90.74,25.04,1196.8,6.69,12.02
840,2002-03-21,180.63,135.57,6.94,17.98,298.49,5.62,310.0,5.6,304.6,6.27,304.85,7.43,140.92,8.94,112.61,11.06,90.53,25.07,1198.3,6.68,12.04
841,2002-03-22,180.65,135.77,6.9,17.94,298.18,5.64,309.74,5.63,304.45,6.28,304.75,7.44,140.99,8.94,112.45,11.08,90.69,25.05,1197.72,6.7,12.05
842,2002-03-25,180.96,135.58,6.91,18.08,298.19,5.66,309.76,5.64,304.52,6.29,304.85,7.46,141.14,8.93,112.53,11.06,90.75,25.09,1198.01,6.71,12.04
843,2002-03-26,181.37,135.78,6.88,18.0,299.34,5.58,310.67,5.57,305.55,6.23,305.77,7.4,140.97,8.96,112.52,11.08,91.01,24.85,1201.81,6.65,12.04
844,2002-03-27,181.44,135.97,6.88,17.88,299.51,5.57,310.77,5.56,305.57,6.22,305.58,7.41,141.19,8.93,112.46,11.1,91.1,24.85,1201.58,6.65,12.03
845,2002-03-28,181.2,135.55,6.92,18.0,298.66,5.62,309.9,5.62,304.64,6.28,304.48,7.48,141.06,8.95,112.12,11.16,91.48,24.73,1197.67,6.71,12.06
846,2002-03-31,181.29,135.58,6.96,17.58,298.81,5.76,310.05,5.64,304.8,6.34,304.64,7.52,141.16,8.78,112.2,11.11,91.58,24.98,1198.3,6.76,12.08
847,2002-04-01,181.08,135.91,6.93,17.43,298.63,5.77,309.87,5.65,304.61,6.35,304.5,7.52,141.21,8.75,112.0,11.07,91.66,24.53,1197.65,6.76,11.98
848,2002-04-02,181.44,136.03,6.9,17.47,300.25,5.68,311.01,5.57,305.84,6.27,305.73,7.45,141.49,8.7,111.95,11.07,91.51,24.47,1202.48,6.69,11.95
849,2002-04-03,181.9,136.05,6.84,17.41,301.5,5.6,312.22,5.48,307.16,6.18,306.98,7.37,141.58,8.69,111.87,11.1,91.57,24.5,1207.46,6.6,11.96
850,2002-04-04,182.07,136.06,6.82,17.55,301.49,5.61,312.28,5.48,307.25,6.19,307.04,7.38,141.61,8.69,111.86,11.1,91.47,24.54,1207.74,6.61,11.97
851,2002-04-05,182.19,136.44,6.72,17.49,302.75,5.54,313.33,5.41,308.44,6.12,307.99,7.32,141.85,8.66,111.85,11.09,91.67,24.5,1211.91,6.55,11.94
852,2002-04-08,182.22,136.51,6.72,17.54,302.41,5.56,312.99,5.44,308.24,6.14,307.49,7.35,141.84,8.67,112.03,11.07,92.4,24.37,1210.5,6.57,11.93
853,2002-04-09,182.27,136.53,6.72,17.56,303.02,5.53,313.57,5.4,308.79,6.11,308.08,7.32,142.0,8.65,112.06,11.07,92.78,24.3,1212.77,6.54,11.92
854,2002-04-10,182.59,136.65,6.72,17.52,302.68,5.53,313.43,5.4,308.43,6.12,307.66,7.34,142.31,8.62,112.18,11.06,93.53,24.11,1211.37,6.55,11.88
855,2002-04-11,182.43,136.52,6.69,17.73,302.88,5.52,313.76,5.39,308.83,6.1,307.54,7.36,142.44,8.61,112.25,11.04,93.5,24.12,1211.93,6.55,11.88
856,2002-04-12,182.66,136.73,6.66,17.56,303.6,5.48,314.49,5.33,309.62,6.04,308.25,7.32,142.53,8.6,111.85,11.13,93.43,24.18,1214.85,6.5,11.92
857,2002-04-15,182.69,136.22,6.66,17.64,304.23,5.44,314.97,5.3,310.2,6.01,308.88,7.28,142.58,8.59,112.02,11.11,93.56,24.09,1217.16,6.47,11.89
858,2002-04-16,182.55,136.56,6.66,17.71,303.05,5.54,314.45,5.34,309.58,6.05,308.29,7.31,142.46,8.61,112.24,11.06,94.01,23.98,1214.76,6.51,11.87
859,2002-04-17,182.44,136.53,6.68,17.72,302.5,5.56,314.0,5.35,309.0,6.07,308.28,7.3,142.64,8.59,112.63,11.02,94.62,23.79,1213.58,6.51,11.83
860,2002-04-18,182.35,136.58,6.67,17.73,302.75,5.54,314.23,5.34,309.44,6.05,309.25,7.25,142.75,8.58,112.9,10.97,94.62,23.78,1216.1,6.48,11.8
861,2002-04-19,182.5,136.56,6.68,17.82,303.39,5.52,314.5,5.32,309.84,6.03,309.29,7.25,142.77,8.58,112.78,10.99,95.01,23.69,1216.99,6.47,11.8
862,2002-04-22,182.8,136.72,6.66,17.86,303.79,5.5,315.06,5.29,310.39,6.0,308.2,7.34,142.91,8.58,112.68,11.03,95.15,23.69,1216.21,6.49,11.82
863,2002-04-23,182.94,136.85,6.64,17.88,304.05,5.5,315.04,5.3,310.44,6.01,307.29,7.4,143.15,8.55,112.54,11.05,94.91,23.68,1214.67,6.52,11.81
864,2002-04-24,183.06,137.05,6.61,17.89,305.19,5.43,316.23,5.22,311.75,5.93,308.16,7.34,143.52,8.5,112.79,11.02,95.02,23.67,1218.94,6.45,11.77
865,2002-04-25,183.35,137.19,6.57,17.94,305.39,5.41,316.12,5.21,311.81,5.92,307.79,7.36,143.53,8.51,112.73,11.04,95.04,23.62,1218.34,6.46,11.77
866,2002-04-26,183.43,137.15,6.57,17.94,305.93,5.39,315.9,5.23,312.07,5.91,308.31,7.33,143.52,8.51,112.68,11.02,95.0,23.58,1219.6,6.44,11.76
867,2002-04-29,183.43,136.86,6.58,17.96,305.47,5.42,315.26,5.27,311.4,5.95,306.2,7.46,143.57,8.51,112.92,10.99,95.13,23.55,1214.44,6.52,11.74
868,2002-04-30,183.21,136.89,6.64,15.39,305.5,5.43,315.03,5.37,311.35,5.98,305.97,7.48,143.8,8.54,113.02,10.85,94.62,20.95,1213.84,6.56,11.46
869,2002-05-01,183.49,136.97,6.62,15.44,306.1,5.39,315.76,5.33,312.09,5.93,305.28,7.52,143.93,8.5,113.03,10.8,94.47,20.86,1214.13,6.55,11.41
870,2002-05-02,183.0,136.8,6.65,15.49,305.64,5.42,315.23,5.36,311.43,5.97,304.43,7.57,143.73,8.55,112.75,10.84,94.51,20.86,1211.3,6.59,11.45
871,2002-05-03,182.92,136.83,6.63,15.56,306.65,5.35,316.2,5.3,312.58,5.9,305.98,7.49,143.81,8.55,112.72,10.85,94.52,20.88,1216.42,6.52,11.46
872,2002-05-06,182.89,136.96,6.62,15.59,306.56,5.37,316.18,5.31,312.51,5.92,305.46,7.53,143.72,8.58,112.61,10.88,94.17,20.99,1215.37,6.54,11.49
873,2002-05-07,182.98,137.01,6.61,15.66,306.86,5.34,316.01,5.31,312.69,5.9,305.5,7.52,143.63,8.6,112.37,10.92,93.86,21.05,1215.62,6.53,11.53
874,2002-05-08,182.84,136.65,6.7,15.71,304.74,5.47,314.36,5.43,310.64,6.03,304.06,7.6,143.29,8.64,112.5,10.9,94.09,21.04,1208.89,6.64,11.54
875,2002-05-09,182.56,136.52,6.71,15.78,305.61,5.43,315.14,5.38,311.31,6.0,304.6,7.57,143.53,8.6,112.71,10.87,94.08,21.01,1211.38,6.6,11.5
876,2002-05-10,182.77,136.38,6.68,15.22,306.53,5.36,316.17,5.31,312.34,5.93,305.28,7.51,143.63,8.57,112.74,10.89,93.97,21.08,1214.77,6.54,11.51
877,2002-05-13,182.86,136.24,6.72,16.07,305.33,5.44,315.07,5.39,311.11,6.01,303.9,7.6,143.17,8.65,112.62,10.92,93.36,21.27,1209.77,6.62,11.58
878,2002-05-14,182.23,135.8,6.81,16.16,304.2,5.51,313.92,5.47,309.92,6.09,302.58,7.69,143.03,8.68,112.55,10.93,93.17,21.29,1204.88,6.71,11.59
879,2002-05-15,182.6,135.9,6.76,16.18,304.73,5.47,314.51,5.42,310.56,6.04,303.28,7.61,143.21,8.63,112.61,10.86,91.79,21.64,1207.47,6.65,11.58
880,2002-05-16,182.49,136.16,6.72,16.18,306.12,5.4,315.63,5.35,311.78,5.97,303.96,7.57,143.26,8.63,112.34,10.92,91.1,21.9,1211.23,6.59,11.63
881,2002-05-17,182.58,136.04,6.76,15.28,305.18,5.47,314.77,5.42,310.91,6.03,302.89,7.63,142.89,8.69,112.21,10.94,91.44,21.82,1207.46,6.65,11.66
882,2002-05-20,182.77,136.35,6.72,15.25,306.26,5.41,315.88,5.35,312.04,5.97,304.18,7.56,143.03,8.69,112.13,10.97,91.64,21.79,1212.16,6.59,11.67
883,2002-05-21,182.71,136.49,6.68,15.28,307.1,5.36,316.94,5.28,312.97,5.91,305.04,7.51,143.19,8.67,112.29,10.95,91.66,21.77,1215.75,6.53,11.65
884,2002-05-22,183.04,136.61,6.65,15.31,307.86,5.31,317.66,5.23,313.77,5.87,305.93,7.46,143.35,8.65,112.2,10.97,91.7,21.7,1219.0,6.48,11.64
885,2002-05-23,183.26,136.55,6.66,15.37,307.34,5.35,317.07,5.28,313.18,5.9,305.79,7.48,143.46,8.63,112.39,10.94,91.62,21.74,1217.5,6.51,11.62
886,2002-05-24,183.15,136.64,6.66,15.66,307.34,5.35,317.29,5.26,313.37,5.9,306.19,7.46,143.53,8.63,112.54,10.98,91.49,21.64,1218.63,6.5,11.62
887,2002-05-27,183.13,136.66,6.66,15.39,307.5,5.35,317.45,5.26,313.54,5.89,306.38,7.46,143.63,8.63,112.63,10.93,91.59,21.67,1219.33,6.49,11.6
888,2002-05-28,183.11,136.65,6.67,15.42,307.59,5.35,317.65,5.26,313.81,5.89,307.36,7.41,143.65,8.63,112.69,10.9,91.37,21.74,1221.61,6.47,11.6
889,2002-05-29,183.28,136.86,6.64,15.4,308.16,5.33,318.91,5.19,314.95,5.82,308.54,7.34,143.9,8.6,112.7,10.93,91.02,21.84,1226.14,6.41,11.6
890,2002-05-30,183.52,136.91,6.61,15.52,308.17,5.3,319.71,5.13,315.83,5.77,309.04,7.32,144.03,8.58,112.64,10.95,90.72,21.96,1228.75,6.37,11.62
891,2002-05-31,183.35,136.79,6.66,15.15,308.05,5.4,319.61,5.19,315.88,5.81,309.45,6.96,143.99,9.9,112.41,11.04,91.06,20.53,1229.49,6.22,11.76
892,2002-06-03,183.44,136.73,6.65,15.23,308.58,5.37,319.89,5.16,316.1,5.79,309.48,6.94,144.2,9.86,112.35,11.01,90.74,20.41,1230.09,6.2,11.71
893,2002-06-04,183.81,137.01,6.58,15.28,309.02,5.33,320.35,5.13,316.67,5.75,310.07,6.9,144.05,9.89,112.14,11.05,90.46,20.51,1232.29,6.16,11.75
894,2002-06-05,183.51,136.65,6.63,15.38,308.64,5.35,320.02,5.15,316.3,5.77,309.61,6.92,144.41,9.86,112.18,11.05,90.47,20.56,1230.7,6.18,11.74
895,2002-06-06,183.38,136.06,6.64,15.85,309.32,5.32,320.52,5.12,316.85,5.74,309.97,6.9,144.51,9.85,111.97,11.08,90.05,20.59,1232.51,6.15,11.75
896,2002-06-07,183.64,136.08,6.65,15.79,308.63,5.36,319.91,5.16,316.02,5.79,308.82,6.98,144.39,9.88,111.21,11.19,88.27,21.13,1228.83,6.22,11.85
897,2002-06-10,183.38,136.16,6.66,15.76,309.07,5.34,320.3,5.15,316.36,5.8,309.5,6.95,144.29,9.91,111.18,11.22,87.51,21.4,1230.8,6.2,11.9
898,2002-06-11,182.87,136.09,6.66,15.82,310.09,5.28,321.23,5.09,317.19,5.76,309.95,6.93,144.18,9.93,111.06,11.26,86.92,21.58,1233.47,6.17,11.94
899,2002-06-12,183.18,136.11,6.63,15.94,310.8,5.23,321.76,5.06,317.67,5.74,310.18,6.93,143.88,9.99,110.45,11.36,86.4,21.72,1234.97,6.15,12.02
900,2002-06-13,183.53,136.38,6.58,15.91,311.46,5.22,322.15,5.04,318.49,5.68,310.95,6.88,144.08,9.96,110.26,11.42,86.11,21.72,1237.83,6.11,12.02
901,2002-06-14,183.49,136.5,6.61,16.01,313.25,5.12,323.71,4.95,320.28,5.58,312.11,6.82,143.86,10.02,109.9,11.5,85.49,21.8,1243.6,6.02,12.09
902,2002-06-17,182.97,136.43,6.56,16.01,312.41,5.16,322.98,4.98,319.43,5.62,311.29,6.84,143.63,10.03,109.98,11.46,85.47,21.7,1240.39,6.06,12.07
903,2002-06-18,183.06,136.5,6.54,16.05,312.65,5.15,323.23,4.96,319.6,5.6,311.23,6.84,143.55,10.03,110.32,11.42,85.66,21.67,1240.7,6.05,12.05
904,2002-06-19,182.73,136.47,6.56,16.11,314.59,5.04,324.95,4.86,321.37,5.5,312.73,6.76,143.56,10.04,110.41,11.4,85.6,21.74,1247.16,5.95,12.06
905,2002-06-20,182.38,136.24,6.55,16.31,313.04,5.13,323.23,4.97,319.56,5.6,310.45,6.89,143.08,10.12,109.86,11.5,85.48,21.78,1239.3,6.07,12.14
906,2002-06-21,180.74,135.04,6.63,16.96,314.16,5.07,324.32,4.91,320.75,5.54,311.51,6.84,142.44,10.24,109.29,11.61,85.16,21.92,1243.67,6.01,12.26
907,2002-06-24,180.3,134.74,6.68,17.09,313.07,5.13,323.01,5.0,319.12,5.63,309.51,6.96,141.57,10.37,108.98,11.69,84.87,22.06,1236.88,6.11,12.38
908,2002-06-25,180.63,134.5,6.72,17.05,313.12,5.13,323.05,4.98,319.28,5.62,309.84,6.94,141.31,10.43,108.6,11.78,84.08,22.19,1237.72,6.1,12.45
909,2002-06-26,179.49,134.74,6.67,17.21,314.79,5.02,324.17,4.91,320.35,5.55,308.76,7.0,132.94,11.27,106.33,12.18,81.9,22.62,1238.19,6.08,13.1
910,2002-06-27,180.22,134.75,6.68,17.19,313.0,5.11,322.71,5.0,318.68,5.65,307.28,7.09,132.19,11.52,106.06,12.27,81.47,22.73,1232.07,6.17,13.27
911,2002-06-28,180.2,134.43,6.75,17.33,312.35,5.17,322.12,5.05,317.85,5.7,306.56,7.14,132.19,11.59,105.56,12.38,81.21,22.89,1229.17,6.22,13.37
912,2002-06-30,180.29,134.48,6.81,15.65,312.47,5.25,322.23,5.08,317.96,5.74,306.68,7.13,132.26,9.78,105.57,13.89,81.26,22.99,1229.64,6.23,12.98
913,2002-07-01,184.51,134.96,6.8,15.69,312.82,5.21,322.84,5.02,318.8,5.68,306.83,7.11,132.49,9.65,105.63,13.86,81.33,23.0,1231.5,6.19,12.91
914,2002-07-02,185.13,135.23,6.73,15.67,313.9,5.14,323.91,4.95,319.78,5.62,306.26,7.14,131.43,9.79,104.79,14.03,81.11,23.07,1232.67,6.17,13.05
915,2002-07-03,185.47,135.43,6.73,15.72,312.41,5.21,324.0,4.94,319.84,5.61,306.18,7.15,131.02,9.84,104.37,14.13,81.13,23.13,1232.46,6.17,13.13
916,2002-07-04,185.63,135.49,6.73,15.72,312.46,5.2,324.05,4.95,319.9,5.61,306.25,7.15,131.06,9.84,104.4,14.14,81.17,23.13,1232.71,6.17,13.13
917,2002-07-05,184.88,135.2,6.77,15.82,310.73,5.31,322.46,5.05,318.26,5.71,304.69,7.25,130.64,9.9,104.3,14.19,80.86,23.26,1226.42,6.27,13.2
918,2002-07-08,184.75,135.0,6.77,15.91,311.43,5.27,323.32,5.0,319.06,5.65,306.13,7.18,130.76,9.9,104.94,14.14,81.5,23.17,1230.71,6.21,13.18
919,2002-07-09,184.63,135.29,6.74,15.87,313.02,5.19,324.66,4.91,320.43,5.58,307.86,7.08,131.84,9.76,105.39,14.1,81.67,23.13,1236.74,6.13,13.08
920,2002-07-10,184.99,135.58,6.68,15.8,314.74,5.09,326.26,4.81,322.13,5.48,309.81,6.98,131.59,9.77,105.5,14.02,82.03,23.12,1243.8,6.03,13.06
921,2002-07-11,185.37,136.08,6.62,15.69,314.79,5.07,326.17,4.81,322.18,5.48,308.89,7.03,129.75,9.99,105.11,14.09,82.0,23.17,1242.21,6.04,13.22
922,2002-07-12,185.47,136.07,6.61,15.72,315.35,5.04,326.63,4.78,322.5,5.46,309.5,7.0,130.08,9.96,105.4,14.04,81.48,23.45,1244.1,6.02,13.2
923,2002-07-15,185.38,135.9,6.59,15.92,314.99,5.05,326.35,4.78,321.83,5.48,307.94,7.07,130.08,9.93,105.47,14.02,81.39,23.07,1240.17,6.06,13.14
924,2002-07-16,185.2,135.72,6.65,15.89,313.44,5.14,324.88,4.88,320.28,5.58,306.0,7.19,129.65,10.02,105.77,13.98,81.29,23.08,1233.42,6.16,13.17
925,2002-07-17,185.49,135.81,6.64,15.86,313.72,5.16,325.36,4.87,320.78,5.58,307.4,7.14,129.68,10.04,105.95,13.97,81.52,23.04,1236.95,6.14,13.17
926,2002-07-18,186.09,136.2,6.58,15.85,315.13,5.04,326.57,4.76,321.85,5.48,307.74,7.09,130.35,9.95,105.16,14.09,81.26,23.19,1239.98,6.06,13.19
927,2002-07-19,186.31,136.48,6.51,15.73,315.92,5.0,327.15,4.73,322.26,5.46,307.12,7.12,130.1,9.97,104.59,14.2,81.21,23.17,1239.92,6.06,13.24
928,2002-07-22,186.49,136.79,6.45,15.74,317.59,4.9,328.44,4.65,323.77,5.38,307.13,7.11,129.47,10.06,104.06,14.11,80.94,23.32,1243.09,6.0,13.26
929,2002-07-23,186.44,136.81,6.43,15.81,318.27,4.86,327.36,4.7,323.59,5.37,305.67,7.16,128.44,10.19,102.89,14.32,80.31,23.5,1239.72,6.03,13.43
930,2002-07-24,186.19,136.68,6.42,15.96,316.26,4.96,325.56,4.81,321.71,5.48,302.49,7.34,127.28,10.37,101.91,14.56,79.93,23.7,1230.09,6.17,13.65
931,2002-07-25,186.48,136.44,6.47,16.01,316.67,4.93,326.28,4.77,322.69,5.42,302.43,7.34,127.62,10.35,101.85,14.57,79.73,23.79,1231.87,6.14,13.64
932,2002-07-26,186.84,136.4,6.44,16.08,317.0,4.91,326.32,4.76,322.28,5.45,301.32,7.39,127.03,10.42,100.99,14.69,79.28,23.95,1229.38,6.17,13.74
933,2002-07-29,186.84,135.84,6.52,16.22,314.44,5.06,324.02,4.92,319.48,5.62,298.42,7.59,126.7,10.5,101.12,14.72,79.32,24.05,1218.54,6.34,13.8
934,2002-07-30,186.39,134.97,6.61,16.6,313.8,5.1,323.95,4.93,319.2,5.64,299.02,7.59,126.5,10.51,101.66,14.7,79.09,24.19,1219.07,6.36,13.82
935,2002-07-31,182.7,134.57,6.65,16.6,316.01,4.99,326.51,4.79,321.91,5.51,302.17,7.31,126.5,10.05,102.02,14.06,78.15,24.45,1230.31,6.16,13.45
936,2002-08-01,183.12,135.07,6.51,16.53,316.87,4.93,327.46,4.71,322.8,5.44,303.8,7.2,126.88,9.97,103.35,13.69,78.28,24.03,1235.13,6.06,13.2
937,2002-08-02,183.55,135.51,6.43,16.45,320.44,4.7,329.73,4.56,325.06,5.29,304.49,7.14,126.92,9.97,102.57,13.85,78.31,24.11,1241.45,5.95,13.28
938,2002-08-05,183.96,135.77,6.39,16.45,321.24,4.66,330.08,4.55,324.9,5.3,302.82,7.24,126.71,10.02,101.82,13.99,78.47,24.19,1238.61,5.99,13.38
939,2002-08-06,183.56,135.13,6.51,16.47,319.06,4.8,327.92,4.7,322.7,5.45,301.04,7.37,126.27,10.11,101.96,13.97,78.11,24.21,1230.73,6.13,13.41
940,2002-08-07,183.93,135.34,6.46,16.48,320.46,4.7,329.53,4.58,324.27,5.34,302.71,7.27,126.41,10.08,101.83,13.98,78.37,24.21,1237.08,6.03,13.4
941,2002-08-08,184.22,135.49,6.47,16.42,319.18,4.79,328.42,4.67,323.03,5.44,301.64,7.36,125.8,10.16,101.65,13.99,77.74,24.41,1232.58,6.12,13.46
942,2002-08-09,184.5,135.53,6.45,16.44,321.55,4.7,330.13,4.59,324.76,5.36,302.79,7.32,126.04,10.13,101.79,13.92,77.73,24.4,1238.42,6.05,13.42
943,2002-08-12,184.65,135.94,6.41,16.45,322.33,4.66,330.33,4.58,325.26,5.34,303.38,7.29,125.94,10.17,101.73,13.98,77.4,24.58,1240.41,6.03,13.47
944,2002-08-13,184.98,136.02,6.37,16.51,324.03,4.58,331.7,4.5,326.15,5.29,304.78,7.21,125.8,10.2,101.64,14.03,77.12,24.74,1245.2,5.96,13.53
